County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"Cabell County, West Virginia","38,381",401,"1,721","2,899",758,"5,497","1,161",834,757,"3,234","14,916","3,183","1,593","1,427",,13.80%
"Harrison County, West Virginia","31,608",808,"1,254","1,519",859,"4,145","2,353",123,"1,371","2,486","7,789","4,624",882,"3,395",,7.40%
"Kanawha County, West Virginia","75,786","1,221","4,640","2,982","1,268","8,934","2,994",842,"5,130","8,179","20,259","7,989","4,711","6,637",,9.60%
"Monongalia County, West Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,9.20%
"Raleigh County, West Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,5.70%
"Wood County, West Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,7.90%
"Brown County, Wisconsin","141,072","1,365","7,991","27,489","4,372","17,212","7,689","1,223","9,208","12,145","29,338","11,615","6,717","4,708",,10.40%
"Dane County, Wisconsin","314,495","2,611","12,924","28,290","6,627","27,000","8,350","9,718","24,423","43,935","91,391","30,109","15,028","14,089",,7.40%
"Dodge County, Wisconsin","46,413","1,778","3,782","12,693",991,"5,569","2,454",373,"1,661","2,530","9,311","2,411","1,111","1,749",,7.90%
"Eau Claire County, Wisconsin","56,214","1,231","2,132","6,393","1,282","8,193","3,667",992,"4,379","3,840","15,038","5,901","1,789","1,377",,9.80%
"Fond du Lac County, Wisconsin","56,314","1,422","4,335","12,587","1,298","6,837","3,722",873,"3,177","2,196","12,146","3,124","2,686","1,911",,8.40%
"Jefferson County, Wisconsin","44,973","1,197","3,480","9,052",971,"5,425","2,277",293,"2,278","2,593","11,455","2,582","2,036","1,334",,14.10%
"Kenosha County, Wisconsin","84,978","1,071","3,944","17,040","2,660","10,891","4,066","1,326","4,479","7,224","18,057","7,128","3,130","3,962",,10.40%
"La Crosse County, Wisconsin","62,048",373,"2,415","8,345","1,853","8,063","2,623",455,"3,393","3,744","18,808","7,167","2,744","2,065",,9.50%
"Manitowoc County, Wisconsin","40,748","2,150","2,368","12,091",716,"4,504","1,918",322,"2,079","1,946","7,638","2,490","1,601",925,,10.30%
"Marathon County, Wisconsin","72,196","2,669","3,607","13,950","3,206","8,318","3,919",831,"6,358","3,649","17,744","4,540","2,294","1,111",,7.20%
"Milwaukee County, Wisconsin","456,646","1,389","21,531","72,139","9,739","44,505","25,089","6,752","28,840","50,574","121,018","43,708","18,814","12,548",,11.30%
"Outagamie County, Wisconsin","100,130","1,383","8,356","21,093","3,033","12,350","3,728","1,341","7,794","7,960","19,807","5,807","4,701","2,777",,8.40%
"Ozaukee County, Wisconsin","48,228",247,"2,422","9,451","1,729","4,171",805,"1,005","4,995","4,892","10,811","3,854","2,235","1,611",,9.40%
"Portage County, Wisconsin","37,304","1,253","1,272","6,536",758,"3,559","1,494",526,"3,627","3,414","8,419","3,963","1,483","1,000",,7.10%
"Racine County, Wisconsin","93,186",518,"7,331","18,428","3,492","8,866","4,893",740,"4,181","7,663","20,155","10,714","3,698","2,507",,10.30%
"Rock County, Wisconsin","81,370","1,171","4,947","16,984","2,493","9,513","3,297","1,611","3,282","5,808","18,251","8,430","2,796","2,787",,11.90%
"St. Croix County, Wisconsin","50,610",526,"3,900","10,581","1,825","5,296","2,854",426,"3,540","3,926","10,155","3,222","2,545","1,814",,7.30%
"Sheboygan County, Wisconsin","60,390","1,046","3,617","20,580","1,039","6,063","1,716",393,"3,236","2,501","11,661","4,008","3,568",962,,9.00%
"Walworth County, Wisconsin","54,660",527,"4,349","11,726","1,122","6,416","2,136",582,"2,088","3,155","11,553","6,644","2,613","1,749",,11.10%
"Washington County, Wisconsin","74,750",397,"4,776","17,152","2,739","9,966","2,876",947,"3,311","5,531","18,262","3,625","3,623","1,545",,10.40%
"Waukesha County, Wisconsin","218,537",577,"11,035","36,467","6,994","23,468","7,860","3,371","19,614","23,949","52,640","16,739","11,444","4,379",,10.80%
"Winnebago County, Wisconsin","89,405",881,"5,127","20,074","2,787","10,889","3,810","1,291","6,289","6,206","18,412","7,548","3,631","2,460",,11.20%
"Wood County, Wisconsin","34,608","1,209","2,191","6,439",634,"3,905","1,970",509,"1,823","1,457","9,672","2,410","1,402",987,,5.30%
"Laramie County, Wyoming","48,790","1,259","3,106","1,682","1,312","6,465","3,568",473,"3,477","4,425","11,403","4,289","1,989","5,342",,13.70%
"Natrona County, Wyoming","41,245","3,755","4,121","1,575",675,"4,160","1,976",484,"1,162","3,673","9,757","4,908","2,748","2,251",,4.80%
"Arecibo Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,3.90%
"Bayamón Municipio, Puerto Rico","65,019",317,"2,999","3,559","3,630","8,913","2,841","1,741","4,071","7,079","14,721","6,514","3,756","4,878",,8.20%
"Caguas Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,8.30%
"Carolina Municipio, Puerto Rico","56,216",0,"2,073","2,343","1,644","8,010","3,860",901,"4,886","6,121","11,130","7,884","2,928","4,436",,12.40%
"Guaynabo Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,8.40%
"Mayagüez Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,12.20%
"Ponce Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,17.40%
"San Juan Municipio, Puerto Rico","116,362",192,"6,018","3,961","4,508","14,309","4,516","3,585","9,985","19,956","25,102","10,153","6,821","7,256",,11.70%
"Toa Alta Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,65.30%
"Toa Baja Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,13.30%
"Trujillo Alto Municipio, Puerto Rico",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,8.80%
