County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"San Francisco County, California","521,465",806,"16,723","26,328","9,254","45,621","23,392","32,169","44,375","134,020","95,504","54,129","22,201","16,943",,16.60%
"San Joaquin County, California","319,808","14,472","27,114","30,223","9,655","37,996","27,176","4,015","14,579","30,877","65,614","25,917","15,573","16,597",,14.00%
"San Luis Obispo County, California","131,426","3,987","11,045","9,786","2,886","14,755","6,125","2,560","6,601","13,935","29,103","16,637","6,753","7,253",,15.40%
"San Mateo County, California","413,687","2,150","22,753","30,614","8,204","36,868","23,747","18,919","32,267","82,929","84,457","37,575","20,016","13,188",,15.20%
"Santa Barbara County, California","212,400","18,359","12,624","15,180","4,007","20,295","6,682","3,629","9,862","26,892","49,463","25,370","11,025","9,012",,13.60%
"Santa Clara County, California","1,003,304","5,044","50,268","162,151","19,020","82,880","29,377","52,108","45,874","220,379","192,881","80,222","38,782","24,318",,15.80%
"Santa Cruz County, California","137,107","6,645","9,108","11,785","3,415","14,552","5,182","3,221","6,077","17,008","34,376","15,047","5,896","4,795",,15.20%
"Shasta County, California","73,991","1,558","5,567","4,039","1,346","9,535","3,722",959,"3,907","7,096","19,118","7,571","4,370","5,203",,14.30%
"Sierra County, California","1,296",171,248,96,22,89,47,0,25,54,271,132,21,120,,27.50%
"Siskiyou County, California","16,597","1,654",957,949,265,"1,846",578,252,507,"1,162","4,452","1,627",916,"1,432",,13.30%
"Solano County, California","209,436","2,840","17,492","17,504","4,711","23,454","13,859","4,029","11,930","19,925","49,263","19,589","9,778","15,062",,15.30%
"Sonoma County, California","253,919","6,113","20,462","25,298","6,547","29,830","9,846","5,090","13,242","30,691","54,004","26,516","15,111","11,169",,15.20%
"Stanislaus County, California","231,043","12,019","19,911","27,461","7,458","28,098","16,087","2,073","7,036","20,761","50,271","19,532","11,137","9,199",,11.80%
"Sutter County, California","40,468","3,812","3,157","2,672","1,340","4,921","2,712",243,"1,687","3,216","8,703","3,535","1,855","2,615",,11.90%
"Tehama County, California","24,951","1,623","2,005","2,314",319,"3,303","1,587",388,864,"1,819","5,483","2,392",988,"1,866",,11.30%
"Trinity County, California","4,193",329,606,151,56,460,195,30,52,324,929,440,242,379,,15.50%
"Tulare County, California","183,876","28,627","10,863","15,074","6,000","20,382","9,021","2,062","5,252","12,541","39,809","15,326","8,228","10,691",,16.20%
"Tuolumne County, California","20,909",503,"1,629","1,112",114,"1,795",943,353,958,"2,169","4,915","3,555","1,300","1,563",,8.00%
"Ventura County, California","411,295","21,092","25,178","39,322","11,989","41,209","14,613","10,019","29,977","52,279","81,509","39,851","22,078","22,179",,13.10%
"Yolo County, California","100,638","4,128","5,794","5,791","1,770","9,526","5,567","1,031","3,916","10,624","29,911","10,156","4,179","8,245",,12.40%
"Yuba County, California","29,508","1,276","2,783","1,960",797,"3,336","1,589",519,"1,373","2,747","6,445","2,835","1,368","2,480",,13.80%
"Adams County, Colorado","265,445","5,177","31,536","21,892","8,644","31,673","18,894","7,082","14,136","30,618","45,447","25,893","13,033","11,420",,19.00%
"Alamosa County, Colorado","7,308",543,528,137,234,642,332,89,450,455,"2,149",950,299,500,,7.70%
"Arapahoe County, Colorado","349,502","3,217","25,519","20,268","9,082","35,992","21,610","12,679","33,120","51,168","73,030","33,622","16,567","13,628",,14.60%
"Archuleta County, Colorado","6,292",279,837,191,10,718,218,45,242,912,"1,056",942,549,293,,11.70%
"Baca County, Colorado","1,595",460,87,65,13,77,122,3,33,51,445,40,72,127,,8.00%
"Bent County, Colorado","1,606",262,119,19,31,58,198,73,81,35,365,140,27,198,,6.00%
"Boulder County, Colorado","175,556","2,115","8,695","17,060","3,177","16,055","4,664","5,944","8,861","34,456","43,079","18,216","7,928","5,306",,19.10%
"Broomfield County, Colorado","39,116",358,"1,809","3,877",893,"3,900","1,300","1,578","2,957","6,715","8,863","3,760","1,433","1,673",,12.00%
"Chaffee County, Colorado","9,272",196,987,563,117,"1,009",444,166,579,"1,161","1,550","1,509",318,673,,13.60%
"Cheyenne County, Colorado",965,235,63,14,32,55,85,7,71,79,172,38,40,74,,8.20%
"Clear Creek County, Colorado","5,547",100,562,235,74,765,215,98,327,846,992,896,129,308,,15.40%
"Conejos County, Colorado","3,215",309,383,88,50,270,160,31,200,159,855,320,171,219,,8.20%
"Costilla County, Colorado","1,324",166,108,43,46,177,144,21,30,70,292,69,44,114,,11.30%
"Crowley County, Colorado","1,726",96,175,102,33,184,118,33,60,52,398,163,31,281,,10.80%
"Custer County, Colorado","1,933",42,353,144,0,186,34,26,158,205,296,118,192,179,,13.90%
"Delta County, Colorado","11,242","1,398","1,184",665,327,"1,206",480,186,469,789,"2,617","1,022",552,347,,11.30%
"Denver County, Colorado","408,318","3,931","29,282","21,373","10,105","35,420","20,064","13,745","35,352","73,830","86,396","44,241","20,179","14,400",,15.20%
"Dolores County, Colorado",822,62,76,22,0,65,59,14,5,61,119,163,48,128,,10.20%
"Douglas County, Colorado","185,330","2,290","10,511","11,251","4,584","19,445","7,085","9,518","22,206","32,177","35,782","15,126","7,101","8,254",,11.30%
"Eagle County, Colorado","32,699",593,"3,975",887,632,"3,089","1,030",287,"2,269","4,478","4,633","8,686","1,244",896,,18.30%
"Elbert County, Colorado","13,922",521,"1,728","1,032",254,"1,312",813,392,854,"1,995","2,521",887,667,946,,13.30%
"El Paso County, Colorado","328,734","2,364","24,997","19,924","4,980","35,706","13,818","8,472","23,869","46,791","76,998","32,341","19,055","19,419",,16.00%
"Fremont County, Colorado","14,700",615,"1,068",757,118,"1,525",668,225,911,"1,343","3,856","1,147",689,"1,778",,15.30%
"Garfield County, Colorado","31,818","1,308","4,499","1,144",683,"3,438","1,790",319,"2,131","3,481","5,881","3,980","1,970","1,194",,11.40%
"Gilpin County, Colorado","3,850",39,268,412,16,199,120,204,94,482,764,790,169,293,,14.30%
"Grand County, Colorado","8,669",457,"1,249",260,19,798,570,70,659,867,"1,186","1,905",359,270,,21.50%
"Gunnison County, Colorado","10,074",287,"1,173",174,99,"1,405",268,161,420,946,"1,763","2,353",439,586,,13.10%
"Hinsdale County, Colorado",349,3,40,12,0,37,16,20,21,44,38,29,59,30,,10.00%
"Huerfano County, Colorado","2,485",168,242,212,35,267,28,101,79,234,455,409,57,198,,16.30%
"Jackson County, Colorado",624,126,70,11,0,71,18,10,0,60,128,57,29,44,,29.00%
"Jefferson County, Colorado","317,720","4,374","24,238","23,251","8,442","33,944","13,316","8,378","23,735","50,342","64,838","30,039","16,264","16,559",,13.30%
"Kiowa County, Colorado",693,152,46,0,5,89,57,16,24,54,174,24,28,24,,3.90%
"Kit Carson County, Colorado","3,560",822,275,166,121,460,159,38,102,166,801,191,94,165,,9.10%
"Lake County, Colorado","4,589",383,798,52,103,279,42,22,470,409,722,904,237,168,,9.40%
"La Plata County, Colorado","28,564","1,353","2,155",927,586,"3,965",889,401,"1,632","3,479","6,871","3,511","1,286","1,509",,15.10%
"Larimer County, Colorado","185,199","3,593","12,303","18,183","3,798","20,623","7,195","3,236","9,242","25,317","45,904","19,301","9,094","7,410",,12.40%
"Las Animas County, Colorado","5,936",436,405,241,122,685,235,102,261,405,"1,459",682,295,608,,12.10%
"Lincoln County, Colorado","1,454",149,111,9,18,256,55,14,62,81,412,73,70,144,,11.40%
"Logan County, Colorado","11,234",950,"1,139",253,178,"1,463",767,145,377,628,"2,805",944,614,971,,11.90%
"Mesa County, Colorado","71,273","3,486","7,045","3,947","1,717","8,960","3,777","1,054","3,402","6,956","17,402","6,758","3,476","3,293",,11.80%
"Mineral County, Colorado",455,17,56,0,0,31,8,9,20,13,93,107,53,48,,18.00%
"Moffat County, Colorado","6,133",806,700,176,105,429,530,13,200,406,"1,333",759,374,302,,10.80%
"Montezuma County, Colorado","11,492","1,021","1,010",473,204,"1,347",419,58,256,912,"2,955","1,408",254,"1,175",,12.00%
"Montrose County, Colorado","18,381",887,"2,371","1,319",372,"2,463",762,240,938,"1,417","3,911","1,697","1,030",974,,10.00%
"Morgan County, Colorado","13,276","1,618","1,170","2,248",334,"1,098","1,040",142,484,729,"2,377",926,513,597,,10.30%
"Otero County, Colorado","7,109",605,393,639,139,625,467,150,301,312,"2,022",561,331,564,,10.00%
"Ouray County, Colorado","2,334",90,235,45,0,219,103,75,120,425,371,466,63,122,,14.60%
"Park County, Colorado","8,781",403,907,522,265,"1,173",394,128,792,938,"1,039",910,724,586,,18.00%
"Phillips County, Colorado","1,900",311,225,120,62,192,140,6,59,95,405,95,90,100,,12.50%
"Pitkin County, Colorado","11,728",170,"1,028",183,260,"1,259",489,433,"1,114","1,504","2,010","2,246",494,538,,17.90%
"Prowers County, Colorado","5,316",886,441,265,104,540,249,50,160,345,"1,443",403,231,199,,7.60%
"Pueblo County, Colorado","69,867",882,"5,143","5,012","1,476","9,441","3,349","1,039","2,532","6,553","19,778","6,741","3,204","4,717",,13.40%
"Rio Blanco County, Colorado","2,749",418,226,97,14,201,123,52,93,197,639,277,167,245,,10.20%
"Rio Grande County, Colorado","4,691",536,409,258,197,515,266,47,151,403,"1,118",388,203,200,,15.90%
"Routt County, Colorado","14,340",822,"1,557",623,222,"1,381",538,233,"1,042","1,558","2,424","2,675",745,520,,23.20%
"Saguache County, Colorado","2,900",486,378,165,73,341,129,10,65,123,522,273,71,264,,10.70%
"San Juan County, Colorado",340,4,38,12,0,72,15,3,12,21,45,43,36,39,,6.20%
"San Miguel County, Colorado","5,079",118,484,258,53,420,88,128,507,590,723,"1,102",156,452,,14.90%
"Sedgwick County, Colorado","1,018",173,78,49,41,127,58,0,35,66,207,69,42,73,,12.30%
"Summit County, Colorado","19,491",313,"1,677",543,477,"2,287",701,126,"1,427","1,854","2,924","5,559",705,898,,20.40%
"Teller County, Colorado","12,029",623,926,634,303,"1,137",655,218,503,"1,119","2,412","1,754","1,068",677,,17.90%
"Washington County, Colorado","2,283",441,200,117,77,166,143,42,110,115,466,116,47,243,,8.50%
"Weld County, Colorado","156,119","9,067","16,143","16,639","4,519","17,387","9,086","2,228","7,324","16,291","30,207","13,436","8,102","5,690",,15.20%
"Yuma County, Colorado","4,976","1,110",234,174,129,607,463,49,151,426,799,475,160,199,,15.70%
"Fairfield County, Connecticut","476,757","1,411","30,948","37,712","12,002","48,246","17,655","12,085","57,138","75,860","109,514","38,675","23,340","12,171",,13.40%
"Hartford County, Connecticut","449,633","1,084","23,299","48,120","10,518","47,028","23,228","8,845","48,256","49,462","115,746","33,783","20,922","19,342",,11.70%
"Litchfield County, Connecticut","96,144",946,"7,949","12,134","1,799","11,626","3,401","2,368","6,400","10,279","24,238","6,406","5,147","3,451",,10.70%
"Middlesex County, Connecticut","87,330",412,"5,568","9,388","2,222","8,659","3,537","1,731","7,763","9,716","23,389","7,506","3,872","3,567",,9.80%
"New Haven County, Connecticut","429,416","1,049","25,848","46,774","10,935","46,359","19,333","7,976","27,682","43,197","133,012","32,804","18,622","15,825",,12.60%
"New London County, Connecticut","132,072",822,"7,739","18,304","2,187","13,844","5,268","1,774","5,913","11,865","32,885","18,868","5,738","6,865",,10.80%
"Tolland County, Connecticut","78,029",694,"4,939","8,261","1,808","7,139","2,674","1,178","7,694","7,452","23,401","6,309","3,045","3,435",,16.80%
"Windham County, Connecticut","58,144",755,"4,018","8,275","1,311","7,413","3,011",923,"2,815","3,834","16,133","5,333","2,254","2,069",,12.50%
"Kent County, Delaware","79,624",797,"6,170","6,411","1,466","10,703","4,651",885,"4,304","4,931","20,410","8,226","3,233","7,437",,12.20%
"New Castle County, Delaware","276,370","1,687","15,774","21,216","6,107","29,878","17,521","3,518","32,944","32,174","69,712","22,402","10,862","12,575",,23.30%
"Sussex County, Delaware","100,878","2,287","9,638","8,787","1,959","12,878","4,422","1,330","5,868","9,255","24,030","9,527","5,209","5,688",,11.10%
"District of Columbia, District of Columbia","382,108",587,"10,770","4,295","2,143","17,562","12,424","13,889","24,341","91,778","69,485","34,507","36,298","64,029",,16.50%
"Alachua County, Florida","127,147","1,099","5,168","5,065","1,627","13,551","4,300","2,108","6,072","11,691","49,977","14,204","6,386","5,899",,17.00%
"Baker County, Florida","11,036",52,943,884,265,"1,256",951,35,719,"1,117","2,636",408,703,"1,067",,17.80%
"Bay County, Florida","82,380",822,"6,230","5,240","1,612","10,982","3,942","1,168","5,187","9,691","15,225","11,190","4,468","6,623",,12.60%
"Bradford County, Florida","9,966",183,628,474,265,"1,177",781,141,343,878,"2,872",698,589,937,,24.30%
"Brevard County, Florida","260,668","1,409","16,958","30,017","4,210","32,296","11,955","3,448","14,255","35,539","54,565","28,708","12,521","14,787",,18.00%
"Broward County, Florida","974,826","2,185","69,391","45,528","33,142","119,706","63,079","22,005","76,250","140,936","203,637","103,371","53,477","42,119",,14.80%
"Calhoun County, Florida","4,687",288,352,393,68,495,321,26,141,226,933,410,291,743,,9.80%
"Charlotte County, Florida","64,605",320,"6,529","2,772","1,824","9,844","2,990","1,483","4,008","6,526","13,808","7,858","3,483","3,160",,15.00%
"Citrus County, Florida","47,389",618,"4,830","1,795","1,007","7,522","2,824",579,"2,039","4,357","10,540","5,500","3,558","2,220",,13.00%
"Clay County, Florida","100,004",599,"7,467","4,580","2,229","14,242","7,799","1,189","8,659","10,669","23,126","8,846","5,236","5,363",,25.80%
"Collier County, Florida","159,715","3,476","18,259","5,697","3,116","19,752","6,405","2,051","12,299","25,060","26,365","23,743","9,285","4,207",,15.30%
"Columbia County, Florida","26,763",464,"2,690","1,549",620,"3,440","2,001",96,"1,016","2,132","6,270","3,194","1,177","2,114",,11.90%
"DeSoto County, Florida","13,363","1,877","2,253",258,278,"1,616",617,71,297,"1,222","2,052","1,530",485,807,,21.70%
"Dixie County, Florida","5,337",225,543,429,45,624,317,9,474,376,950,277,321,747,,21.50%
"Duval County, Florida","458,848","1,054","33,940","23,768","11,714","56,012","32,474","6,586","50,758","59,068","93,080","47,031","23,582","19,781",,17.50%
"Escambia County, Florida","136,462",821,"8,351","6,490","2,460","19,864","6,465","1,569","13,194","14,484","32,856","16,519","6,838","6,551",,12.10%
"Flagler County, Florida","45,349",238,"3,666","2,564",676,"6,340","2,667",811,"3,212","5,397","10,053","5,352","2,472","1,901",,23.40%
"Franklin County, Florida","4,210",186,526,130,35,542,161,9,403,454,521,546,110,587,,12.80%
"Gadsden County, Florida","17,332",617,"1,458",860,271,"1,833","1,119",240,597,"1,378","4,105","1,241",690,"2,923",,20.90%
"Gilchrist County, Florida","7,272",470,831,470,63,"1,155",297,23,392,531,"1,700",502,349,489,,10.60%
"Glades County, Florida","3,798",318,384,424,80,585,497,7,94,335,510,245,137,182,,18.80%
"Gulf County, Florida","5,638",210,673,170,109,540,202,139,500,538,"1,215",424,391,527,,10.50%
"Hamilton County, Florida","3,969",417,99,237,126,726,278,96,98,279,731,430,127,325,,19.70%
"Hardee County, Florida","9,711","1,206",897,687,186,"1,150",582,205,619,844,"1,418",672,515,730,,18.20%
"Hendry County, Florida","18,765","2,684","2,333","1,208",674,"1,981",992,165,431,"1,658","3,434","1,534","1,171",500,,14.90%
"Hernando County, Florida","72,547",667,"6,680","4,089","1,086","10,048","4,695",916,"4,387","8,135","17,074","7,427","3,285","4,058",,12.60%
"Highlands County, Florida","34,339","1,419","3,356","1,129",620,"5,595","1,550",255,"1,447","3,003","8,429","3,496","2,156","1,884",,14.30%
"Hillsborough County, Florida","714,057","7,447","51,072","36,768","19,397","80,964","38,356","13,058","76,688","107,663","155,019","71,397","32,128","24,100",,14.40%
"Holmes County, Florida","7,070",326,830,264,220,794,347,43,256,513,"1,778",610,429,660,,15.00%
"Indian River County, Florida","60,128",979,"5,151","2,736","1,446","9,265","2,107",692,"3,917","8,370","12,995","7,667","2,973","1,830",,16.00%
"Jackson County, Florida","16,462",732,"1,295",557,292,"1,971",959,131,649,"1,097","4,313","1,330",931,"2,205",,11.00%
"Jefferson County, Florida","5,458",187,421,133,58,672,253,54,268,515,"1,122",459,289,"1,027",,16.00%
"Lafayette County, Florida","2,756",365,189,105,8,234,48,6,133,128,587,350,267,336,,12.60%
"Lake County, Florida","148,392","1,977","14,002","6,129","3,485","21,246","6,166","2,502","9,000","15,208","30,607","22,755","8,529","6,786",,12.50%
"Lee County, Florida","323,278","2,523","39,129","11,198","7,313","46,949","16,240","5,348","21,888","41,406","64,741","39,838","16,176","10,529",,13.60%
"Leon County, Florida","148,372",778,"6,447","3,832","1,772","16,230","4,654","1,712","8,074","19,799","40,412","16,004","7,542","21,116",,23.50%
"Levy County, Florida","15,607",559,"2,048","1,024",340,"2,114",901,177,457,"1,068","3,393","1,482","1,000","1,044",,10.20%
"Liberty County, Florida","2,548",147,319,147,4,318,187,0,41,143,594,93,113,442,,5.20%
"Madison County, Florida","6,206",130,344,747,297,909,369,10,147,361,"1,459",429,290,714,,12.40%
"Manatee County, Florida","165,297","1,212","14,186","12,275","4,058","23,268","6,979","2,651","11,004","20,412","33,317","20,032","9,377","6,526",,16.10%
"Marion County, Florida","132,240","3,022","11,009","8,197","3,396","20,533","5,667","1,393","7,360","14,657","29,705","12,828","6,995","7,478",,12.80%
"Martin County, Florida","67,052","1,345","6,112","3,727","1,161","8,053","3,222","1,880","4,632","8,130","14,450","7,960","3,841","2,539",,18.00%
"Miami-Dade County, Florida","1,326,437","8,742","109,678","57,753","47,330","149,785","110,992","24,586","101,724","175,337","270,894","145,238","78,951","45,427",,13.40%
"Monroe County, Florida","39,263",726,"3,772",966,704,"3,981","2,717",350,"2,908","3,970","5,291","8,959","1,795","3,124",,13.40%
"Nassau County, Florida","38,101",304,"3,173","2,740",570,"3,501","3,382",983,"2,522","4,977","6,735","4,573","2,327","2,314",,16.20%
"Okaloosa County, Florida","91,880",575,"6,435","4,562","1,301","10,461","4,402",828,"6,445","12,468","16,417","13,672","4,212","10,102",,13.80%
